Price,Close,High,Low,Open,Volume
Ticker,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
Date,,,,,
2008-02-11,31.564668655395508,34.44589143141327,31.226647874518747,34.44589143141327,15133331
2008-02-12,31.001310348510742,32.723605853025425,30.743770527762507,32.514355976710966,10237627
2008-02-13,30.550609588623047,31.950978326358264,29.92285793493569,31.548573140252536,10395753
2008-02-14,33.22257614135742,33.56059689037388,31.226644931236464,31.226644931236464,12514003
2008-02-15,34.172264099121094,34.44590056169174,32.20852546737356,33.09381707979955,12080990
2008-02-18,33.97910690307617,34.94488170351332,33.6893759911768,34.94488170351332,6977153
2008-02-19,33.60889434814453,34.67124464505613,33.35135455144048,34.59076359503538,7226542
2008-02-20,32.77187728881836,33.303053313851784,32.401665481857414,33.286956673725804,5604999
2008-02-21,32.997222900390625,33.56058997154549,32.59481784956572,33.30305030238013,3874365
2008-02-22,32.5787353515625,32.78798519554064,31.564672873421785,31.902693699468692,2691220
2008-02-25,32.85237121582031,33.25477646116105,32.06365737159009,32.96504555779099,6270186
2008-02-26,32.98114013671875,33.44792975541424,32.82017804867286,33.158198870206846,7139423
2008-02-27,34.91268539428711,36.634978436381864,33.46402659353306,33.46402659353306,43223132
2008-02-28,35.89455795288086,36.16819440317059,34.76782322399792,35.25070953637632,35763847
2008-02-29,35.37946701049805,36.3774326095981,34.80000536785937,35.66920001500495,16477462
2008-03-03,33.89862060546875,35.02535733440629,33.51231205499217,33.83423621092064,10049153
2008-03-04,33.029422760009766,34.25273487580181,32.19242134207983,34.12396609863958,11485198
2008-03-05,33.641082763671875,33.80204484037485,32.22461517877303,33.190387638990835,8581053
2008-03-07,31.91878318786621,33.15819187772526,30.582796828908553,33.15819187772526,14251925
2008-03-10,31.80552864074707,32.03201716561379,29.977440025587956,31.967306471973618,11713659
2008-03-11,34.42634201049805,34.74989778221973,30.802517806065786,31.546694325623253,19665129
2008-03-12,33.552738189697266,35.591139767069336,33.22918245342401,35.36465119052861,12262350
2008-03-13,28.94207000732422,33.00269758716756,28.149358803185795,32.67914181451898,47000084
2008-03-14,30.931941986083984,31.061363428573596,29.152385083459226,29.750961997790178,35798540
2008-03-17,29.71860694885254,30.34954030425737,29.087673593447708,30.34954030425737,19211273
2008-03-18,29.977449417114258,30.559850230838528,29.18473604035605,29.670069686084116,12632937
2008-03-19,30.155405044555664,33.58509476971832,29.961270711663115,31.384915172032077,16449023
2008-03-24,30.44660186767578,31.287847649295717,29.783312177658452,31.287847649295717,11636914
2008-03-25,31.595230102539062,31.789362255745907,30.673095243484013,31.239317863613547,13232423
2008-03-26,31.401100158691406,32.16145723291146,31.06136610011961,31.384921928425438,11448313
2008-03-27,31.967323303222656,32.274703099794735,30.931945077081867,30.931945077081867,17425122
2008-03-28,32.03203582763672,32.27470491010902,31.190791931697152,32.112924790376304,11599511
2008-03-31,31.80552864074707,32.17761896911949,31.38490584070758,32.03201716561379,9914705
2008-04-01,31.870250701904297,32.3232301074592,31.465805979580118,32.03202859083397,6034588
2008-04-02,32.38794708251953,33.32626033617419,32.032034780399925,32.032034780399925,6087024
2008-04-03,32.12910079956055,32.614434542429876,31.870255697846225,32.468834858419754,3883474
2008-04-04,31.967323303222656,32.33941382750602,31.352568098585337,32.33941382750602,5906537
2008-04-07,31.837900161743164,32.16145597741828,31.465809657164797,32.01585629921514,4088729
2008-04-08,31.029008865356445,31.85407658745437,30.80252024606077,31.789363672581448,5753811
2008-04-09,31.10988998413086,31.384911026103445,30.753977818927954,31.12606820877693,3776374
2008-04-10,31.72464942932129,31.951138023468136,30.948116479602696,31.06135967954965,7075297
2008-04-11,31.870250701904297,32.19380647976364,31.546694924044953,32.03202859083397,4012660
2008-04-15,32.35558319091797,32.517361062987504,31.12607092433895,31.6761152505248,6362785
2008-04-16,31.91878318786621,32.905628681253994,31.789359569080084,32.6791400911944,4725794
2008-04-17,33.14830017089844,33.90865498716184,32.04820913027328,32.40412138929237,14831167
2008-04-21,33.682167053222656,34.26456794612682,33.32625698118635,33.649812788993856,7639361
2008-04-22,34.23221206665039,34.6204807979892,33.326257544868604,33.649813358148755,8814769
2008-04-23,34.26456832885742,34.669013093134396,33.81159107056852,34.29692478770089,5265604
2008-04-24,33.05122756958008,34.68518453642734,32.760028273974875,34.62047382565428,8801780
2008-04-25,33.32624816894531,33.79540352735988,32.8732688412412,33.64980389119711,4095990
2008-04-28,33.45566940307617,34.10278084415483,33.326247992561505,33.35860224806384,4708244
2008-04-29,33.924827575683594,34.24838332308678,33.488028633241,33.649806506942596,6497143
2008-04-30,34.151329040527344,34.58813034196672,33.97337506774076,34.26457447253123,6331377
2008-05-02,34.458702087402344,35.42936950459641,34.39398917085348,34.66901248342643,5658418
2008-05-05,34.29692459106445,35.10581411498076,34.07043376896527,34.911679751539545,7642293
2008-05-06,34.0057258605957,34.68519399462706,33.8115936753392,34.02190409126377,5061166
2008-05-07,33.5203857421875,34.19985374722102,33.002697818867084,33.973365143627525,4303106
2008-05-08,33.11594009399414,33.45567408697479,32.921807951043036,33.26153974977071,3642073
2008-05-09,32.921810150146484,33.779232109190254,32.420298240746895,32.67914330955828,8621761
2008-05-12,32.921810150146484,33.1644769907347,32.193807434128736,32.921810150146484,4890395
2008-05-13,33.01887130737305,33.26153811986029,32.74385023643922,33.06740598642221,5056766
2008-05-14,33.067413330078125,33.24536947094008,32.355590960883646,32.355590960883646,2982486
2008-05-15,33.08358383178711,33.4556720622815,32.355583402708916,32.355583402708916,2646760
2008-05-16,33.342437744140625,33.43950493909769,32.93799292703086,33.326261706859086,4422288
2008-05-20,33.2777214050293,33.40714504124895,32.93798737705083,33.00270029228726,3464912
2008-05-21,33.48802947998047,33.97336311335683,32.51736221322775,32.51736221322775,3419088
2008-05-22,33.03504943847656,33.19682731300162,32.679139431073146,32.679139431073146,3558000
2008-05-23,32.48500442504883,33.29389378076941,32.35558300583466,32.840916619267006,4417028
2008-05-26,32.242340087890625,32.43647442583414,30.737804454460797,30.737804454460797,2605807
2008-05-27,31.27167510986328,32.64678722207069,31.12607544271548,32.290874974151045,3316550
2008-05-28,32.420291900634766,32.61442401858899,30.83486753561883,31.38491182786816,4505700
2008-05-29,32.95416259765625,33.32625304928685,31.999673516087327,32.760030452427806,11026212
2008-05-30,31.902605056762695,33.16447382387814,31.77318363184194,33.035050204704476,4023430
2008-06-02,30.54367446899414,32.35558777032065,30.09069504653595,31.708473996201356,4431595
2008-06-03,29.411239624023438,30.414261611614098,29.136216227443956,30.09070570705184,6240766
2008-06-04,28.50527000427246,29.589180487059764,28.327313896873665,29.28180295296345,5762089
2008-06-05,28.456737518310547,28.667050095730644,27.502248388605334,28.472915746458725,9721099
2008-06-06,28.149364471435547,29.330344595960774,27.744919674184466,28.311142390335977,6317089
2008-06-09,27.761089324951172,28.44055725203479,26.53157708245609,27.825800033660855,6500809
2008-06-10,27.566957473754883,27.79344826590483,26.93602416738012,27.50224675924903,6717902
2008-06-11,27.696388244628906,28.149365557322742,27.502253856758095,27.825809707040417,2586175
2008-06-12,27.890520095825195,28.052298018980157,26.53158598017422,27.34047559594903,3244212
2008-06-13,27.712562561035156,28.11700731675208,27.421361020367033,27.84198400516328,4248430
2008-06-16,28.683231353759766,29.12003039438209,27.858163573579805,27.955230758469213,4354615
2008-06-17,29.540653228759766,29.767141862691183,28.181719230917917,29.087675960896924,4736084
2008-06-18,29.508296966552734,30.155410801653517,29.44358624131866,29.44358624131866,5055019
2008-06-19,28.877365112304688,29.443587828570262,28.408209586249615,28.92589980453667,4221271
2008-06-20,28.21406364440918,29.23326543259582,27.84197546103707,29.120020058046453,3837789
2008-06-23,27.227222442626953,28.084646508490145,26.95220136789011,27.98757934330242,4516050
2008-06-24,26.385982513427734,27.63167322121482,26.110959205707513,27.227226276933763,5238203
2008-06-25,25.657976150512695,26.19184222189978,25.07557540356597,25.884464720366225,3933879
2008-06-26,27.11397933959961,28.278780937405365,25.80357809063136,25.80357809063136,18253250
2008-06-27,25.91681671142578,26.790418852621713,25.771217085977295,26.20801815657526,6821283
2008-06-30,25.39913558959961,26.143314330561473,24.671135076664697,25.9006474929165,4596315
2008-07-01,23.603397369384766,25.399132164662976,22.69744085882296,25.399132164662976,6202295
2008-07-02,24.638771057128906,24.89761604334194,22.859214794011383,23.619571529589837,5245963
2008-07-03,23.991661071777344,24.638772477487947,23.29601718833946,24.42846214833302,4726793
2008-07-04,24.315223693847656,24.784379157641663,23.45780171499148,23.619579612455148,4862814
2008-07-07,24.84908676147461,25.852110477662308,24.63877639884794,24.63877639884794,5528014
2008-07-08,25.577089309692383,26.208022589523175,22.972462863570968,22.972462863570968,8354280
2008-07-09,27.356653213500977,27.469896440617276,25.916827974314526,25.916827974314526,6860769
2008-07-10,28.553813934326172,28.893548058379686,26.59630035692621,27.356657577700563,7216175
2008-07-11,27.194868087768555,29.184735092957112,26.984555531561817,28.8288250808619,6040791
2008-07-14,27.211048126220703,28.181717723328116,26.53158226077468,26.53158226077468,5942149
2008-07-15,26.07859992980957,26.822778628291495,25.884467787327086,26.53157931744129,3693378
2008-07-16,25.366785049438477,26.531587019483855,24.92998376210806,26.078607500353495,6973872
2008-07-17,26.66100311279297,26.85513746676415,25.88447008541458,25.88447008541458,5038238
2008-07-18,28.149364471435547,28.37585311904546,26.353629132790058,27.146340496551485,5983177
2008-07-21,29.734786987304688,29.91274312254703,28.165540423240316,28.63469591124047,8754188
2008-07-22,30.94812774658203,31.22314892736568,29.475948057286203,29.73479319951191,12631056
2008-07-23,33.13211441040039,33.77922586569513,31.740824342666162,32.32322509128197,12798869
2008-07-24,31.967323303222656,33.746880383676746,29.97745580914354,29.97745580914354,10764301
2008-07-25,32.03203582763672,33.06741630610625,30.818701386542926,31.627591013938787,10710381
2008-07-28,31.773181915283203,32.66296019773827,31.417269724600065,32.03202475114063,5533881
2008-07-29,30.495147705078125,31.546704295502852,30.2524807995955,31.061370484537594,5145929
2008-07-30,31.773181915283203,32.03202475114063,30.77015824645093,30.77015824645093,7354746
2008-07-31,30.65691375732422,32.32322717887871,30.252469071643937,32.32322717887871,6006517
2008-08-01,31.546709060668945,31.676132746361496,29.120039639291495,30.171596388555056,4699412
2008-08-04,31.740829467773438,32.32323031042796,30.915761790200623,30.915761790200623,4301346
2008-08-05,33.16446304321289,33.40712978174609,31.546682592072692,31.870238243450295,9161115
2008-08-06,32.32322311401367,34.34544628810679,32.09673455736576,34.34544628810679,8616591
2008-08-07,32.242340087890625,32.970340563799354,31.23931633227074,31.23931633227074,4809365
2008-08-08,31.692293167114258,32.48500429366376,31.579047780070272,31.87024706925081,4883824
2008-08-11,31.983501434326172,32.45265695159186,31.740834560472873,32.096746853159075,2714705
2008-08-12,31.433454513549805,32.355589440150524,31.190787658576273,32.19380934258159,5801276
2008-08-13,31.5628719329834,31.870249471229734,30.81869323379288,31.06136005781677,2754609
2008-08-14,30.80251693725586,31.708471317120992,30.737804029334395,31.38491555452546,2566362
2008-08-18,30.44660186767578,31.384912613576464,30.155402586328048,30.73780114902351,2963058
2008-08-19,29.88039207458496,30.57603631784032,29.265634604629046,30.3980823446264,2941144
2008-08-20,30.22011947631836,30.46278632517013,30.009806890761578,30.090695840378835,3319410
2008-08-21,29.89655303955078,30.39806478757199,29.540640910180265,30.090685133000907,4138486
2008-08-22,29.589181900024414,30.931939688833005,28.82882714192482,30.931939688833005,4139879
2008-08-25,29.91274070739746,30.317185439269224,29.70242813027228,30.317185439269224,2034227
2008-08-26,29.961271286010742,30.058338454317763,29.411226924608243,29.60535906696932,1489491
2008-08-27,29.36269187927246,30.333359161801837,29.2009139988509,30.123048794954983,4297168
2008-08-28,28.92588996887207,29.767133544723823,28.553799565295872,29.443577816876367,7382078
2008-08-29,30.12305450439453,30.23629991985502,29.314164948972053,29.443586400138308,2219080
2008-09-01,30.10675621032715,30.237158135693214,29.50364233103669,30.057853830157406,3417069
2008-09-02,31.687881469726562,31.81828335520498,30.057844635990634,30.31865061782342,5030404
2008-09-04,31.01957130432129,31.59008350457396,30.758765284887673,31.329277485140345,2813325
2008-09-05,30.3349552154541,30.677262971414223,29.99264745949398,30.64466139051279,3330688
2008-09-08,31.932382583618164,33.22010932898819,31.622674276140945,31.948681159063767,8377948
2008-09-09,32.046485900878906,32.307291867579615,31.312970363150814,31.932384810424477,3737279
2008-09-10,31.769392013549805,32.30730270395711,31.45968358059398,31.883493142275547,3847698
2008-09-11,30.921762466430664,31.62267642806161,30.67725728759999,31.62267642806161,2567354
2008-09-12,31.23147964477539,32.07909878259078,30.726168320726856,31.13367709643106,6093354
2008-09-15,29.259138107299805,30.563166251017677,28.378919552465586,30.09045649109529,6770268
2008-09-16,29.829631805419922,30.09043771358663,27.71058739423784,28.11809593484978,4654621
2008-09-17,29.063535690307617,30.25346050667147,28.68862626629616,30.25346050667147,4674190
2008-09-18,28.998315811157227,29.568827804819232,26.911872832972087,28.688609742487234,6603710
2008-09-19,30.758766174316406,30.92176966481634,29.340634922616477,29.6829426948416,9821730
2008-09-22,30.09044075012207,32.926702247698856,29.845935601081006,31.62267257527096,4162514
2008-09-23,29.731840133666992,30.40015482566227,29.177628758918278,29.731840133666996,6569683
2008-09-24,30.41646385192871,30.74247089134053,29.438442733693236,29.829650738812077,5730103
2008-09-25,29.471036911010742,30.628362052069722,28.770120626006147,30.4979579425712,10926783
2008-09-26,28.998315811157227,29.63403094422384,28.49300695689983,29.63403094422384,4967945
2008-09-29,27.922504425048828,29.829643837874904,27.384591607936688,29.829643837874904,7859964
2008-09-30,27.97140884399414,29.014630845424954,26.406574736409645,26.406574736409645,6616439
2008-10-01,28.90052604675293,29.177630646616993,27.75949943309499,28.3300138453621,3743739
2008-10-03,29.308032989501953,29.666639310733583,28.525614976960306,29.047226985321405,4681406
2008-10-06,28.704923629760742,29.340636842124507,28.118110583395545,28.9820304660899,5560277
2008-10-07,29.650331497192383,30.286046672689405,28.688611657290707,28.688611657290707,9928258
2008-10-08,29.422138214111328,29.6666434627109,27.41719384906896,28.656023095025205,9985473
2008-10-10,29.242828369140625,29.911143030561206,27.074883127646295,29.308031525084903,9025179
2008-10-13,29.829631805419922,30.057836145987544,29.193918924240364,29.389523908084225,6805621
2008-10-14,29.1124267578125,30.938066502463606,28.884222342450126,29.99264505185369,5099383
2008-10-15,28.867929458618164,29.48734192863503,28.558223223609737,28.94943121577179,5495022
2008-10-16,27.759498596191406,28.460414891865852,27.221587992590546,28.460414891865852,6651066
2008-10-17,25.673053741455078,28.525614531324717,25.298144425403688,28.33001168940218,5586092
2008-10-20,25.96646499633789,26.99338844001872,25.15144744304038,25.770862110072454,7922965
2008-10-21,26.178361892700195,27.54759046964295,25.428545559103306,26.227262044746926,8047276
2008-10-22,24.743928909301758,26.11315741674854,24.499423739726417,25.917554607613706,5408099
2008-10-23,23.53771209716797,24.352729614713457,23.17910350509735,24.124525151976023,6641370
2008-10-24,20.48954200744629,23.14649775183014,20.212435217031533,22.820490803519185,9905588
2008-10-27,18.908411026000977,20.212439067673245,16.95236896349257,20.114636522372518,12878172
2008-10-29,21.402362823486328,22.75529083269432,19.560422159947255,21.516463933766737,13094201
2008-10-31,22.771596908569336,23.472513366738895,21.646873069735307,22.52709163008904,8097887
2008-11-03,23.472505569458008,24.09191785149618,22.65748603438653,24.059316274177966,4951148
2008-11-04,24.49942970275879,24.6950347703786,23.032398328238997,23.14649944195366,4515828
2008-11-05,23.602914810180664,25.689361136653748,23.146503639916236,25.689361136653748,6145587
2008-11-06,22.82048797607422,24.369022999564802,22.347778401766988,23.14649488399311,4896229
2008-11-07,24.597225189208984,25.3307406663091,22.494479052821475,22.657482492177056,8250147
2008-11-10,25.151447296142578,25.721959580118742,24.597235805312483,25.363350974411656,3775177
2008-11-11,24.858034133911133,25.90125582949473,24.2875220273243,25.265542781473158,8900004
2008-11-12,23.8148136138916,25.395948275618203,23.521408230275387,25.395948275618203,5705390
2008-11-14,23.73331069946289,24.77653470269281,23.439905330352044,23.602908804497204,4038880
2008-11-17,24.711332321166992,25.52635192839012,22.494484560928065,25.52635192839012,5361538
2008-11-18,23.374706268310547,24.64613258484765,22.91829517736358,24.64613258484765,6392448
2008-11-19,22.80419158935547,24.206021870205173,22.51078401752587,23.472506256945262,5606729
2008-11-20,22.559690475463867,22.983497804602482,21.59796806166474,22.820494305433336,5080395
2008-11-21,23.994112014770508,24.743928291591548,21.842465691871126,22.412977739971268,8350092
2008-11-24,24.597225189208984,24.98843300148725,23.37469939404213,24.711326270232508,5420119
2008-11-25,23.994112014770508,25.151436897377362,23.798509210518727,24.85803158556185,5453771
2008-11-26,24.532026290893555,24.906933348164564,23.554005573620486,24.254919536649187,5246053
2008-11-27,24.532026290893555,24.532026290893555,24.532026290893555,24.532026290893555,0
2008-11-28,24.14082145690918,24.613533341205404,23.17910131908046,23.798515900524063,8464961
2008-12-01,23.94521713256836,25.558951124204828,23.847414603495448,24.613531835211067,5733003
2008-12-02,23.73331069946289,23.994116700270368,22.983494276219925,23.765912278642368,5879324
2008-12-03,24.450529098510742,24.760235274236667,23.22800297521664,23.961518649193103,6430656
2008-12-04,25.6241512298584,25.754555334621998,21.679466303810187,21.679466303810187,4648185
2008-12-05,25.314449310302734,26.536975560883413,24.466830225549543,24.466830225549543,5338962
2008-12-08,25.37965202331543,26.210970373376295,24.287529823795687,25.999066692971805,11709287
2008-12-10,24.972129821777344,26.569564700871975,24.61352361609315,26.569564700871975,11172070
2008-12-11,24.695026397705078,25.412241051017403,24.303816395102427,25.412241051017403,9867592
2008-12-12,23.928916931152344,24.206023735195515,23.407304903850918,24.09192041332451,9847702
2008-12-15,24.32011604309082,24.858028666077644,24.124513261811867,24.743925385508355,5741641
2008-12-16,25.24924659729004,25.55895278373317,23.146499823758845,24.45052994460734,9183505
2008-12-17,25.21665382385254,25.91757039683202,24.548338844361254,25.91757039683202,8720755
2008-12-18,25.96646499633789,26.24357184880969,24.646136117820603,24.646136117820603,12640018
2008-12-19,27.221590042114258,27.5475970290542,25.93386288587676,26.732579561704345,10050607
2008-12-22,27.23788070678711,27.466085070625045,26.292459469636317,26.292459469636317,6524631
2008-12-23,26.683673858642578,27.498691224327974,26.488071017403744,27.05858317338352,5151765
2008-12-24,26.22726821899414,27.042285684144556,22.005475980813905,22.005475980813905,13318746
2008-12-26,26.276155471801758,27.66168448177979,25.59154246398484,27.66168448177979,5480531
2008-12-29,26.830379486083984,27.042283122600253,25.754556091816106,26.56957347976508,3418418
2008-12-30,26.781475067138672,27.221585307307237,25.78715348774465,26.765174278451692,4868199
2008-12-31,27.107479095458984,27.514987714628887,26.50436766561298,27.514987714628887,4396180
2009-01-02,27.498693466186523,27.955104554705375,26.977083636148762,27.955104554705375,3976548
2009-01-05,26.8792781829834,27.955101518734722,26.53697045648852,27.955101518734722,4505326
2009-01-06,26.683673858642578,27.906202118046775,26.243565807698122,27.906202118046775,3969700
2009-01-07,25.281845092773438,27.61279622763247,23.684411842741675,27.61279622763247,12109220
2009-01-09,25.151447296142578,27.384596263485626,23.89631938704438,27.384596263485626,5272587
2009-01-12,24.483125686645508,25.75455403692767,23.505104899140456,25.75455403692767,6595708
2009-01-13,24.12451934814453,24.760232416716054,23.765910842347267,24.450526276732592,4104761
2009-01-14,24.17341423034668,24.580922802195474,23.505099730339563,24.580922802195474,2777281
2009-01-15,23.8148136138916,24.17342215909028,23.309504587761037,23.96151851657593,3693599
2009-01-16,24.564634323120117,24.92324293034691,23.635515640376056,24.64613607831924,2131503
2009-01-19,25.510051727294922,25.721955370887343,24.466827667182667,25.232944921788313,2587926
2009-01-20,28.362611770629883,29.014625681848305,24.450528303319345,25.542650278084505,19101726
2009-01-21,26.471765518188477,28.98202032658819,26.113157056738316,28.98202032658819,11311625
2009-01-22,27.726896286010742,28.10180336865493,26.145761801726703,27.31938762623403,10535551
2009-01-23,28.118114471435547,28.46042231338766,26.86298645457005,28.183315438741477,7005930
2009-01-27,29.030921936035156,29.422129779468964,27.05857972058142,28.03660043460385,8487928
